horizon,mse,rmse,mae,mape,mdape,smape,coverage
238 days,17.72021763116845,4.2095388858126075,3.3225063002409545,0.01147941440298289,0.008754508790139752,0.011410321787121952,0.6330275229357798
239 days,18.512068017135267,4.302565283308931,3.385737267351263,0.011707436539787076,0.008754508790139752,0.01163329128013188,0.6238532110091743
240 days,18.785679482115416,4.334244972554668,3.4042816348032,0.011775203950769584,0.008717146102242834,0.011699130621670363,0.6207951070336392
241 days,18.83312898909834,4.339715311987451,3.402731050725389,0.011770454085501753,0.008659963946478368,0.01169406781561989,0.6207951070336392
242 days,18.71709803960237,4.326326159641963,3.389528438774492,0.011722591196818502,0.008606325570562175,0.011646993280386637,0.6299694189602447
243 days,18.699188406327416,4.324255821101177,3.3961294397564297,0.011743040275556836,0.008606325570562175,0.01166796926276477,0.6391437308868502
244 days,18.77789364133531,4.333346702184734,3.4155266228467043,0.011809237829215075,0.008606325570562175,0.011733913055211027,0.6330275229357798
245 days,18.64348071380845,4.317809712552008,3.4040466929025732,0.011769380167036561,0.008409946635012313,0.011694156124740496,0.6452599388379204
246 days,18.328114188908547,4.2811346847428835,3.373753099797428,0.011665442823480993,0.008232980509048745,0.011590459613920195,0.654434250764526
247 days,17.93228770189685,4.2346531973582975,3.3288316525486192,0.011512487228485222,0.008167628071494503,0.01143747665489367,0.6636085626911314
